7109,39,USA,m,married,True
7110,23.0,USA,m,single,False
7111,30.0,USA,m,single,False
7112,30.0,USA,m,married,False
7113,26.0,USA,f,married,False
7115,23.0,FalseGA,m,single,False
7117,22.0,USA,f,single,False
7118,39,USA,m,single,False
7119,39.0,USA,m,married,True
7121,21,USA,f,single,False
7122,24.0,USA,m,single,False
7124,37,USA,f,single,True
7126,26,USA,f,single,False
7127,21.0,USA,m,single,False
7128,32,USA,f,married,False
7130,29,USA,f,single,False
7132,41,USA,f,married,True
7133,34.0,USA,m,single,False
7135,23.0,CAN,f,single,False
7136,53.0,USA,f,married,True
7137,18,USA,m,single,False
7139,40,USA,f,married,True
7140,43,USA,m,,False
7142,25.0,USA,f,single,False
7143,24,USA,m,single,False
7144,35.0,USA,f,,False
7146,23,USA,m,single,False
7150,37,USA,m,married,True
7151,41,USA,f,married,True
7153,43,USA,f,married,True
7154,26.0,USA,m,married,True
7155,32.0,IND,m,married,True
7156,43.0,USA,f,married,False
7157,27,USA,f,married,False
7158,46.0,USA,f,divorced,True
7159,31,GRC,f,single,False
7161,40.0,USA,f,married,True
7162,19.0,USA,m,single,True
7163,28.0,USA,m,single,True
7165,37,USA,f,single,False
7166,32,USA,f,single,False
7168,36.0,USA,m,married,False
7169,31,USA,f,married,False
7170,54,USA,f,married,False
7171,30,USA,f,single,False
7172,30,USA,m,single,False
7173,28,USA,m,single,False
7174,29.0,USA,f,married,True
7175,30,USA,m,married,False
7176,35.0,USA,m,married,True
7178,18.0,USA,f,single,False
7179,21.0,USA,m,single,False
7180,42,USA,m,married,True
7181,32.0,USA,f,married,True
7183,26,USA,m,married,True
7184,38,USA,m,married,True
7185,30.0,IND,m,single,False
7186,19,USA,f,single,False
7187,40,USA,f,single,False
7188,27,USA,m,married,False
7189,33,USA,m,single,False
7190,21.0,PHL,f,single,False
7191,33,USA,f,married,True
7192,42.0,,f,married,True
7194,44,IND,m,married,True
7196,35,USA,m,married,True
7199,37,USA,m,divorced,True
7201,43,USA,f,married,True
7202,38,USA,f,married,True
7203,47.0,USA,f,divorced,True
7204,29.0,USA,f,single,True
7205,41.0,USA,f,married,True
7207,26,USA,f,divorced,True
7208,34,USA,f,married,True
7212,55,USA,f,single,False
7213,35.0,USA,o,married,False
7215,27,USA,f,married,True
7216,42,USA,f,divorced,True
7217,21.0,USA,m,single,False
7220,27.0,USA,f,married,False
7221,29.0,IND,m,married,False
7222,31,USA,m,single,False
7223,40.0,USA,f,single,True
7224,34,USA,m,married,False
7225,23,USA,m,single,False
7227,29,USA,m,single,False
7228,25,USA,f,single,True
7229,31.0,USA,o,single,False
7230,44,,f,married,True
7231,20.0,USA,m,single,False
7232,54,USA,f,divorced,True
7233,31,USA,f,married,True
7234,32.0,,f,married,True
7235,35.0,USA,f,single,False
7236,25,USA,f,single,False
7237,46,USA,f,married,True
7238,27,USA,m,single,False
7239,32.0,IND,m,married,True
7240,27,USA,m,single,False
7241,27,IND,f,single,True
7242,38,USA,f,single,False
7244,26.0,USA,m,single,False
7246,26.0,USA,m,single,False
7247,36,USA,m,married,False
7248,19,USA,m,single,False
7250,41,USA,m,married,True
7251,59.0,USA,f,single,True
7253,20.0,USA,m,single,False
7254,27,USA,f,married,True
7256,19.0,KAZ,m,single,False
7258,36,USA,f,married,True
7259,25.0,USA,m,single,False
7260,23,USA,f,single,False
7261,34,IND,f,married,True
7262,25.0,USA,f,married,False
7265,32,USA,m,single,False
7266,29.0,USA,m,married,True
7267,33,USA,f,single,False
7268,28.0,USA,m,single,False
7271,30.0,USA,f,married,False
7272,,USA,,,
7274,55.0,USA,f,divorced,True
7276,31,USA,f,married,True
7277,36,USA,m,married,True
7279,40,USA,m,married,True
7280,26.0,USA,f,married,False
7281,31,IND,f,married,True
7282,40.0,USA,f,married,True
7283,30,USA,f,married,True
7285,33.0,USA,f,married,True
7287,23,USA,f,single,False
7288,26,USA,f,single,False
7290,33.0,USA,f,married,False
7291,26,IND,m,married,True
7292,37,USA,f,married,True
7294,39.0,USA,f,single,True
7295,28.0,USA,m,married,True
7296,53,USA,f,married,True
7297,21.0,USA,f,single,False
7299,56,USA,f,married,False
7300,58,USA,f,single,False
7301,53.0,USA,f,married,True
7302,29,USA,m,married,False
7303,22.0,USA,f,single,False
7304,52.0,USA,m,divorced,True
7305,30.0,USA,f,married,True
7306,23.0,USA,f,single,False
7307,39.0,USA,m,married,True
7308,29.0,USA,m,single,False
7309,33.0,USA,f,married,True
7310,34,IND,m,,True
7311,60,USA,m,single,False
7313,29.0,USA,m,married,False
7314,28.0,USA,m,married,True
7315,33,FalseOR,f,married,False
7316,30.0,USA,f,married,True
7318,35,USA,m,married,False
7319,25.0,USA,f,married,False
7320,59,USA,f,divorced,True
7321,25.0,USA,m,single,False
7322,33,USA,f,married,True
7324,27,USA,f,single,False
7325,58,USA,f,married,True
7326,68,,f,widowed,True
7328,41,USA,m,married,True
7329,27.0,USA,m,single,False
7330,21,USA,f,single,False
7331,38,USA,f,married,True
7332,25.0,IND,m,single,False
7334,37,USA,m,single,True
7335,20,USA,f,single,False
7336,36.0,USA,m,divorced,True
7337,36.0,USA,f,married,True
7338,27,KEN,m,single,False
7339,33,USA,f,divorced,True
7340,66,USA,f,divorced,True
7343,23.0,USA,m,single,False
7344,28.0,USA,m,married,False
7346,32,USA,f,married,True
7348,41,USA,m,single,False
7351,23,USA,m,single,False
7354,21.0,USA,f,single,False
7355,26,USA,f,married,False
7357,33,USA,f,married,True
7358,30.0,BGD,m,married,False
7362,29.0,USA,m,single,False
7363,25,IND,m,single,False
7364,57,USA,,divorced,True
7366,26.0,USA,m,single,False
7369,37,USA,f,married,True
7370,28,USA,f,single,False
7372,33.0,USA,m,married,True
7374,23,USA,m,single,False
7376,24.0,USA,m,married,False
7377,21.0,USA,f,single,False
7378,25,USA,m,single,False
7379,55.0,USA,m,divorced,False
7381,21.0,USA,m,single,False
7382,34.0,IND,m,married,False
7384,27,USA,m,single,False
7385,26,USA,m,married,False
7386,51.0,USA,m,married,True
7387,42.0,IND,f,married,True
7389,32.0,TUR,m,married,True
7391,27,USA,f,single,False
7392,22,USA,f,single,False
7394,34,IND,m,married,False
7396,37,USA,m,married,False
7397,32,USA,f,married,True
7398,69,USA,m,divorced,True
7399,22.0,USA,f,single,False
7400,26,USA,f,divorced,False
7401,32.0,USA,m,married,True
7402,38,USA,f,married,True
7403,29,USA,m,single,False
7405,56,USA,f,single,True
7407,28.0,USA,m,married,False
7408,60,USA,f,married,False
7409,41,USA,f,single,False
7410,19.0,USA,m,single,False
7411,29,USA,f,married,False
7413,30.0,USA,m,single,False
7414,42.0,USA,m,married,True
7416,23.0,USA,m,single,False
7418,56.0,USA,f,divorced,True
7419,39,USA,m,single,False
7420,40,USA,f,divorced,True
7424,21.0,USA,m,single,False
7426,31,USA,f,single,True
7427,28,USA,f,single,False
7428,32.0,USA,f,single,False
7429,22.0,USA,m,single,True
7430,40,USA,f,single,False
7431,23.0,USA,m,single,False
7432,26,USA,m,single,False
7433,44,USA,f,married,False
7435,28,USA,m,single,False
7439,34,USA,f,married,True
7440,26,USA,f,married,True
7441,26,IND,m,married,True
7442,38.0,IND,f,married,True
7443,19.0,USA,f,single,False
7444,33.0,USA,f,married,True
7445,29.0,IND,f,single,False
7446,33,USA,f,married,False
7448,33.0,USA,m,married,False
7449,26,USA,f,single,False
7450,49.0,USA,m,married,True
7451,33.0,USA,m,married,False
7452,37.0,USA,m,married,False
7453,53,USA,f,divorced,True
7454,27,USA,f,married,False
7455,26.0,ITA,m,single,False
7456,41,USA,f,divorced,True
7457,21.0,USA,m,single,False
7460,51,USA,f,married,True
7461,37,USA,f,separated,False
7462,34.0,USA,m,single,True
7463,37.0,USA,m,married,True
7466,50.0,USA,f,married,True
7467,31.0,USA,f,married,False
7468,32.0,USA,m,single,False
7469,95,USA,f,single,True
7471,35,USA,f,married,True
7472,36,USA,f,single,False
7473,25,USA,f,single,False
7474,27.0,USA,f,single,False
7477,30,USA,f,married,True
7478,33.0,IND,f,married,True
7479,33,USA,f,divorced,False
7480,48,USA,m,married,True
7481,55,USA,f,married,True
7484,22,USA,m,single,False
7485,33.0,USA,f,married,True
7486,27,USA,f,single,False
7488,32.0,USA,f,single,
7489,23.0,USA,f,single,False
7490,20.0,USA,f,single,False
7491,26.0,USA,m,married,False
7492,43,USA,m,married,False
7493,30,USA,f,married,True
7495,33,USA,m,married,False
7496,21,USA,m,single,False
7497,68.0,USA,m,divorced,True
7498,23.0,,f,single,False
7499,47,IND,f,married,True
7500,28,USA,f,married,False
7502,36,USA,m,married,True
7503,37.0,USA,m,single,False
7504,29.0,USA,m,single,False
7506,52.0,USA,f,married,False
7507,52,USA,f,married,True
7508,43.0,USA,m,married,True
7509,43.0,USA,f,married,True
7510,57,USA,f,divorced,True
7511,37,USA,f,single,False
7512,35.0,USA,m,married,False
7514,51,USA,f,divorced,False
7515,28.0,USA,m,single,False
7516,30,USA,f,married,True
7517,44.0,USA,f,married,True
7518,19.0,USA,m,single,False
7519,30.0,USA,f,single,True
7522,36,USA,f,married,True
7523,39,USA,m,married,False
7527,35.0,USA,m,single,False
7528,47,USA,m,married,True
7529,28,USA,f,single,True
7530,38,USA,f,married,True
7531,31.0,USA,f,married,True
7535,23.0,USA,f,single,False
7536,33,USA,f,married,True
7538,26.0,USA,f,single,True
7540,28.0,USA,m,single,False
7541,20.0,USA,m,single,False
7542,61,USA,f,married,True
7543,30,USA,f,married,False
7546,26.0,USA,f,single,False
7547,19.0,USA,f,single,False
7548,31,USA,m,married,False
7549,32.0,USA,f,single,False
7554,36,USA,f,divorced,True
7555,25,USA,f,married,True
7559,47.0,IND,f,married,True
7560,29,USA,f,married,False
7562,23,USA,f,single,False
7564,39.0,USA,f,married,True
7565,28,USA,f,married,True
7566,60.0,USA,f,single,True
7568,23,USA,f,married,False
7569,40.0,USA,f,married,True
7570,34,USA,f,married,True
7571,22.0,USA,m,single,False
7572,23.0,USA,f,single,True
7573,38,USA,f,,True
7574,25.0,BRA,f,single,False
7576,25.0,USA,m,single,False
7579,32,USA,f,married,False
7580,32.0,USA,f,widowed,True
7582,32,USA,m,married,False
7583,32,USA,f,single,True
7585,39,USA,f,married,True
7586,36,USA,f,married,False
7587,19,MYS,m,single,False
7588,37,USA,f,married,True
7589,28.0,USA,f,single,False
7591,60.0,USA,f,divorced,True
7593,28,USA,m,single,False
7594,64,USA,m,married,True
7595,28,CAN,,single,False
7596,40.0,USA,m,single,False
7598,26.0,USA,f,single,False
7599,36.0,USA,f,single,False
7600,56.0,USA,m,divorced,True
7602,18.0,USA,f,single,False
7604,36.0,USA,m,married,True
7606,31,USA,m,single,False
7607,25,USA,f,married,False
7609,24.0,USA,m,single,False
7610,25.0,USA,f,married,True
7611,68,USA,f,married,True
7613,27.0,USA,m,married,True
7614,33,USA,m,married,True
7616,20.0,USA,m,single,False
7617,26,VEN,m,single,False
7618,37,USA,f,married,True
7619,25,USA,m,single,False
7620,20,USA,m,single,False
7621,30.0,USA,m,married,True
7622,28,USA,f,married,True
7623,31.0,USA,f,single,False
7624,39.0,USA,m,married,False
7625,23,USA,f,single,False
7626,34,USA,f,married,True
7627,32,USA,f,married,True
7628,32,USA,m,single,False
7629,23,USA,f,single,False
7630,26,USA,f,divorced,False
7632,30,USA,f,single,False
7633,32.0,USA,f,divorced,True
7634,27.0,USA,f,married,True
7636,20,USA,f,single,True
7637,34.0,USA,m,married,False
7638,28,USA,f,married,True
7641,46,USA,m,divorced,True
7642,19,USA,m,single,False
7643,27,USA,m,single,False
7645,36.0,USA,f,married,True
7646,18,USA,m,single,False
7647,61,USA,f,widowed,True
7648,22.0,USA,m,single,False
7650,38.0,USA,f,divorced,True
7652,20,USA,f,single,False
7654,26,USA,m,married,False
7655,24,USA,m,married,False
7656,38,USA,m,married,True
7657,34.0,AUS,f,married,False
7659,29.0,USA,f,married,True
7660,23,USA,m,single,False
7661,22.0,USA,m,single,False
7662,38.0,USA,f,married,True
7663,32,USA,m,married,True
7664,36.0,USA,m,married,True
7666,31.0,USA,f,single,False
7668,27.0,MEX,f,married,False
7669,38,IND,f,married,True
7672,28.0,USA,f,single,False
7673,23.0,USA,f,single,False
7674,41,USA,f,married,True
7675,43,USA,m,married,True
7676,26,USA,f,single,False
7678,38,USA,m,married,True
7680,37.0,USA,f,single,False
7681,47.0,USA,m,married,True
7682,35.0,USA,m,single,False
7683,26,USA,f,married,True
7684,25,USA,f,single,False
7685,44,PHL,m,married,True
7686,21.0,IND,m,single,False
7688,25,USA,m,married,True
7689,51,USA,f,married,True
7690,23,USA,m,single,False
7691,20,IND,m,single,False
7692,36.0,USA,f,single,False
7693,25,USA,f,single,False
7694,22,USA,m,single,False
7695,24.0,USA,m,single,False
7696,48.0,USA,m,married,False
7697,25,USA,m,single,False
7698,38.0,USA,m,married,False
7699,20,USA,m,single,False
7700,27,USA,m,single,False
7701,37,USA,m,married,False
7702,38.0,USA,f,single,False
7705,21,USA,f,single,False
7706,41,USA,f,married,True
7710,28,VEN,m,married,True
7711,32,USA,f,married,True
7712,22,USA,m,single,False
7713,35,USA,f,married,True
7714,20,USA,m,single,False
7716,24.0,USA,m,single,False
7717,30.0,USA,f,single,False
7719,29,CZE,f,single,False
7720,24.0,USA,m,single,False
7721,37,USA,f,married,True
7722,32,USA,f,married,True
7725,34,USA,f,married,True
7727,21,USA,,single,False
7732,56,USA,m,married,False
7733,38,IND,f,married,True
7734,22,USA,m,single,False
7735,29,USA,f,married,True
7736,28,USA,m,single,False
7737,31,IND,f,married,False
7739,41.0,USA,f,married,True
7742,28,USA,m,single,False
7743,42,USA,f,single,False
7745,31,USA,m,single,False
7747,23.0,ALB,m,single,False
7748,24.0,USA,m,single,False
7749,31,USA,m,married,False
7750,27,USA,m,single,False
7751,42,USA,f,single,True
7752,24,USA,m,single,False
7753,35,USA,f,separated,True
7754,22.0,USA,m,single,False
7755,28.0,USA,f,single,False
7756,46,USA,f,single,False
7757,32.0,USA,m,married,True
7758,27.0,USA,f,single,False
7759,31.0,CAN,m,married,True
7760,34,USA,f,married,True
7761,29.0,USA,m,single,False
7764,24,USA,f,single,False
7765,60.0,USA,m,married,True
7766,23,USA,m,married,False
7767,25.0,USA,f,single,False
7768,35.0,USA,f,married,True
7769,31.0,USA,f,single,True
7770,37.0,USA,m,single,False
7771,68.0,USA,m,married,True
7778,35.0,USA,f,single,False
7779,53.0,USA,f,divorced,True
7780,22.0,USA,m,single,False
7781,21.0,USA,m,single,False
7783,40.0,USA,f,married,True
7784,38,USA,f,married,False
7785,29,USA,f,married,False
7786,26,USA,o,single,True
7787,32.0,USA,f,married,True
7789,34.0,USA,f,married,False
7790,22,USA,f,single,False
7792,48,USA,f,married,True
7793,28.0,USA,m,single,False
7794,31,USA,m,single,True
7796,60.0,USA,f,married,False
7798,29.0,USA,f,single,False
7799,26.0,USA,m,married,False
7800,36,USA,f,married,True
7801,29,USA,m,single,False
7802,32,USA,f,married,True
7804,27.0,USA,m,single,False
7805,48.0,USA,m,single,False
7806,42.0,USA,m,married,False
7807,20.0,USA,f,single,False
7808,26.0,USA,f,married,False
7809,45,IND,m,married,True
7810,35,USA,f,divorced,False
7812,31,USA,m,divorced,False
7813,40,CRI,m,married,True
7816,26.0,IND,f,single,False
7818,36,IND,f,married,True
7820,29.0,USA,f,married,True
7821,35.0,USA,m,single,False
7823,25,USA,f,single,False
7827,35,USA,f,married,False
7828,24.0,USA,m,single,False
7830,26,TUR,m,single,False
7831,21.0,USA,f,single,False
7832,55,USA,f,married,True
7835,42,USA,m,single,True
7837,26,USA,f,married,False
7838,25,USA,f,married,False
7839,48,USA,f,married,True
7840,31,USA,f,married,True
7841,64,USA,f,divorced,True
7843,24,USA,m,single,False
7845,35,IND,m,married,True
7846,34.0,USA,f,married,False
7847,24,USA,m,single,False
7849,35.0,USA,m,married,True
7850,34.0,USA,m,single,False
7851,22.0,USA,f,single,False
7852,19.0,USA,m,single,False
7853,26.0,USA,f,single,False
7857,26,USA,f,married,True
7858,38,USA,m,divorced,True
7859,31,USA,f,married,True
7860,44,USA,m,married,False
7862,37,USA,f,married,True
7863,22.0,USA,m,single,False
7864,22.0,USA,m,single,False
7865,46,USA,f,divorced,False
7866,53,USA,f,married,True
7868,30,USA,m,single,False
7871,34.0,USA,f,married,True
7873,26,USA,f,married,False
7876,35,USA,m,single,True
7877,45.0,USA,f,married,True
7880,60.0,USA,f,single,True
7881,49.0,USA,f,married,True
7882,36.0,USA,m,married,True
7883,25.0,USA,m,married,True
7884,18,USA,f,single,False
7885,40.0,USA,f,married,True
7886,45.0,USA,f,single,True
7887,26,USA,f,single,True
7888,21,USA,m,single,False
7889,37,USA,f,married,True
7890,26.0,LTU,m,single,False
7892,57,VEN,m,single,True
7893,26,USA,f,married,False
7894,27,ZAF,f,married,True
7895,40,USA,f,married,True
7897,22,USA,f,single,False
7898,32.0,USA,f,single,False
7899,23.0,USA,f,single,False
7900,26,IND,m,married,True
7902,41,USA,f,married,True
7904,25,USA,f,single,False
7906,46,USA,f,married,True
7909,49.0,USA,f,single,True
7910,46,USA,f,married,True
7911,24,USA,f,single,True
7913,57,GBR,m,single,False
7914,20.0,USA,m,single,False
7915,28,USA,f,married,True
7917,24.0,USA,m,single,False
7918,34.0,USA,m,married,True
7920,36,USA,f,married,True
7921,24,USA,f,single,False
7923,38,USA,f,divorced,False
7926,39,USA,m,single,True
7927,24.0,USA,m,single,False
7929,25,USA,f,single,False
7930,20,USA,m,single,False
7931,49,USA,f,married,True
7932,51.0,USA,f,divorced,True
7936,40.0,USA,f,married,True
7937,25,USA,f,single,False
7938,33.0,USA,f,married,True
7939,37.0,USA,f,single,False
7940,25,USA,f,single,False
7942,29,USA,f,married,True
7944,24.0,BRA,m,single,False
7947,25,USA,m,single,False
7948,25,USA,f,single,False
7950,23,USA,f,single,True
7951,31.0,USA,m,single,False
7952,25.0,USA,f,single,False
7954,29.0,USA,f,married,True
7956,45.0,USA,f,married,True
7957,28,USA,f,married,False
7958,57,USA,f,divorced,True
7959,29.0,USA,f,married,True
7960,36,FRA,f,single,False
7961,34.0,USA,m,single,False
7962,26,USA,f,married,True
7963,20.0,USA,m,single,False
7964,25.0,USA,f,married,False
7965,24,USA,m,single,False
7966,28.0,USA,m,single,False
7967,36.0,USA,f,married,False
7968,23,USA,f,single,False
7970,48.0,USA,f,single,False
7972,55,USA,m,single,False
7976,34,USA,m,married,True
7978,53,USA,f,married,True
7979,27.0,USA,m,single,False
7980,57.0,USA,m,divorced,False
7981,32.0,USA,f,single,True
7982,22,USA,m,married,True
7983,19.0,USA,m,single,False
7985,,IND,,,True
7986,32.0,USA,f,married,True
7987,33,USA,f,single,False
7989,24.0,IND,m,single,False
7990,21.0,USA,f,single,False
7992,29,USA,m,single,False
7993,23,USA,f,single,False
7996,32,USA,f,divorced,False
7997,38,USA,m,single,False
7998,25.0,USA,m,single,False
8000,28,USA,f,married,False
8002,23.0,USA,f,married,True
8003,25.0,USA,f,married,True
8004,45,USA,f,married,True
8005,35.0,USA,f,married,True
8006,25.0,USA,m,single,False
8008,30.0,USA,f,married,False
8009,28,USA,m,single,False
8010,32.0,USA,f,married,True
8015,36.0,USA,f,married,True
8016,32,USA,f,married,True
8017,50,USA,f,divorced,True
8018,41.0,USA,f,divorced,True
8021,41,USA,f,,True
8022,32.0,USA,f,single,False
8023,28,USA,m,married,True
8025,23,USA,f,single,False
8026,21,USA,m,single,False
8027,27.0,USA,m,married,False
8028,44.0,USA,f,married,True
8029,25.0,USA,f,single,False
8030,21.0,USA,m,single,False
8031,30.0,USA,m,married,True
8033,25.0,USA,f,single,False
8034,55,CAN,f,single,False
8036,26.0,USA,,single,False
8040,25,IND,m,married,False
8042,33,USA,m,married,False
8043,29,USA,f,married,True
8044,43,UGA,m,divorced,True
8045,32.0,FRA,m,married,True
8046,35.0,USA,m,married,True
8048,26,USA,m,single,True
8049,44.0,USA,m,married,True
8050,35.0,USA,f,single,False
8051,25,USA,f,single,False
8052,63,USA,f,married,True
8054,32,USA,f,married,True
8056,36.0,USA,m,married,False
8058,37,IND,m,married,True
8061,23,USA,m,single,False
8062,51,,f,married,False
8064,23,USA,m,single,False
8065,29.0,USA,f,divorced,True
8066,27,BRA,m,single,False
8067,32.0,USA,m,single,False
8068,37,USA,m,divorced,True
8069,25,USA,m,single,False
8070,27.0,USA,f,single,False
8071,29,USA,f,separated,True
8072,22,USA,f,single,False
8073,18.0,GBR,m,single,False
8074,22.0,USA,f,single,False
8075,31.0,USA,m,single,False
8076,25.0,USA,f,married,True
8077,19,USA,f,single,False
8078,21.0,USA,o,single,False
8079,45.0,USA,m,single,False
8080,26,IND,m,single,False
8082,36,,m,married,True
8083,26.0,USA,f,married,True
8085,28.0,USA,m,single,False
8086,čá,GBR,m,divorced,True
8090,31,USA,f,single,False
8092,41.0,USA,f,married,True
8093,57.0,USA,f,married,False
8094,21,USA,m,single,False
8095,34.0,USA,f,separated,False
8096,39,USA,m,single,False
8097,29.0,USA,m,single,False
8099,27.0,USA,m,single,False
8101,33,USA,f,married,True
8102,38,USA,m,married,True
8103,25,VEN,m,single,False
8106,23,USA,f,married,True
8107,26.0,USA,m,single,True
8108,23,USA,m,married,False
8109,69,USA,m,married,True
8110,50.0,USA,m,single,True
8112,25,USA,f,single,False
8113,26,USA,f,single,False
8114,32,USA,m,married,True
8115,36.0,USA,f,single,False
8116,31.0,IND,m,single,False
8118,36.0,USA,f,divorced,True
8123,27,USA,f,single,False
8124,65,USA,f,divorced,True
8125,26,,m,single,False
8126,30.0,USA,f,single,False
8127,36,USA,f,single,False
8128,61,USA,f,married,True
8129,54.0,USA,f,single,False
8130,42,USA,f,married,True
8132,21,USA,o,single,False
8133,25.0,USA,f,single,False
8135,37.0,USA,m,single,False
8136,19.0,USA,m,single,False
8137,25.0,USA,f,single,True
8140,45,USA,m,married,True
8141,39.0,USA,m,married,True
8144,38.0,USA,f,married,True
8145,24.0,USA,m,single,False
8146,29,USA,f,married,False
8148,45.0,USA,f,single,True
8149,22,USA,m,single,False
8150,20.0,USA,f,single,False
8151,51,USA,f,married,True
8152,25.0,USA,f,single,False
8153,19,USA,f,single,False
8154,28,USA,m,single,False
8155,28,FalseZL,m,single,False
8156,37,USA,f,married,False
8157,27.0,USA,f,single,False
8158,26.0,USA,f,married,True
8159,22,USA,f,single,False
8161,29,USA,f,married,True
8162,28,IND,m,single,False
8164,49.0,USA,f,married,True
8167,32,PAK,m,married,True
8169,51,USA,f,married,True
8170,33,USA,m,married,True
8172,26,USA,m,married,False
8173,23.0,USA,f,single,False
8174,39.0,USA,m,married,True
8175,30.0,USA,m,married,True
8176,36,USA,m,divorced,False
8177,39,USA,f,divorced,False
8178,24,USA,m,single,False
8179,46,USA,m,married,True
8180,57,USA,f,married,True
8181,40,USA,f,divorced,True
8182,50.0,USA,f,single,False
8183,39.0,USA,m,married,True
8185,33,USA,m,married,True
8186,32.0,USA,f,married,True
8187,68.0,USA,f,widowed,True
8188,42,,m,married,True
8189,32,USA,f,single,False
8190,31.0,USA,f,married,True
8191,45.0,USA,f,single,False
8192,31.0,USA,m,single,False
8195,40,USA,m,married,True
8197,40.0,USA,f,single,True
8198,29.0,USA,m,single,False
8199,39,USA,m,single,True
8201,24.0,DOM,f,single,False
8203,29.0,USA,f,single,False
8204,32,USA,f,married,True
8205,25.0,USA,f,single,False
8206,44,USA,m,married,True
8207,23,USA,f,single,False
8208,23.0,USA,f,married,False
8209,81.0,USA,f,widowed,True
8210,20.0,USA,m,single,False
8213,31,USA,f,married,True
8215,24.0,USA,f,single,False
8218,54.0,USA,f,divorced,True
8219,35,USA,m,married,True
8220,32,USA,m,married,True
8221,26.0,USA,f,married,True
8222,23.0,USA,f,single,False
8224,26,USA,m,divorced,True
8226,30,IND,m,married,True
8227,25,IND,m,single,False
8228,31.0,USA,f,single,False
8229,36.0,USA,f,married,True
8230,32,USA,m,single,False
8234,35,USA,m,single,True
8236,21,IND,f,single,False
8237,26.0,IND,m,married,False
8238,46,USA,f,married,True
8240,33,USA,f,married,True
8241,23,USA,m,single,False
8244,36,USA,f,single,False
8245,39,USA,f,single,False
8248,38.0,USA,m,single,False
8249,40,USA,m,married,True
8250,45,USA,f,separated,True
8253,32,USA,m,single,False
8256,30,,m,single,False
8257,25,USA,f,single,False
8258,49,USA,f,separated,True
8262,51.0,USA,m,single,False
8263,31,USA,m,married,True
8267,24,USA,f,single,True
8270,45.0,USA,f,single,True
8271,26.0,ROU,m,married,False
8272,31.0,USA,f,single,False
8276,23.0,USA,f,single,False
8277,32.0,USA,m,single,False
8278,22.0,USA,m,single,False
8281,37.0,USA,f,single,False
8282,29.0,IND,m,single,False
8284,22.0,USA,f,single,False
8285,28.0,CAN,f,married,False
8286,20,USA,m,single,False
8287,44,USA,f,married,False
8294,20.0,USA,m,single,False
8295,38,USA,m,married,False
8296,23,USA,m,single,False
8297,27.0,USA,f,single,False
8298,39.0,USA,f,divorced,True
8299,30,USA,m,single,False
8300,53,USA,f,divorced,True
8302,27.0,USA,m,single,False
8303,26.0,USA,m,single,True
8304,57.0,USA,m,divorced,True
8305,28.0,IND,m,single,False
8306,24,USA,m,single,False
8307,30,USA,m,single,False
8308,22.0,USA,f,single,False
8310,23.0,USA,f,single,False
8312,34.0,IND,f,married,True
8314,29,USA,f,single,False
8315,65.0,USA,m,divorced,False
8316,32,USA,f,single,False
8317,35.0,USA,f,single,True
8320,50,USA,f,married,True
8321,29,USA,m,single,True
8323,36,USA,f,married,True
8324,46,IND,f,married,True
8325,41,USA,m,married,True
8326,38.0,USA,f,single,False
8328,51.0,USA,f,single,True
8329,34,USA,f,married,True
8330,25.0,USA,f,single,False
8331,34,USA,f,,False
8333,24.0,USA,m,single,False
8334,26,USA,f,married,True
8335,21.0,IND,m,single,False
8338,28,USA,f,single,False
8340,25.0,USA,m,married,True
8342,36.0,USA,f,married,True
8343,22.0,USA,m,single,False
8344,55,USA,f,single,True
8346,37,USA,f,single,False
8347,28.0,USA,f,single,False
8349,23.0,USA,f,single,False
8350,41,USA,f,married,True
8351,23,USA,f,single,False
8352,33,USA,f,single,False
8353,48,USA,f,married,True
8354,42.0,USA,m,married,True
8356,20,USA,m,single,False
8360,25,USA,f,married,False
8361,31,USA,m,single,False
8362,27.0,USA,m,single,False
8363,34,USA,m,single,False
8366,24,USA,f,single,False
8367,52.0,USA,f,divorced,True
8368,25.0,USA,f,single,False
8369,33.0,USA,f,married,True
8370,34.0,USA,f,married,True
8372,25,IND,f,single,False
8373,32.0,USA,m,single,True
8374,58,USA,f,single,False
8375,35.0,USA,m,single,False
8378,28,IND,m,single,True
8379,30,USA,m,single,False
8382,37.0,USA,m,married,True
8383,42,POL,m,married,True
8385,25,USA,f,married,False
8386,28.0,USA,f,married,True
8387,46.0,USA,m,divorced,True
8388,25.0,GRC,f,single,False
8390,45,USA,f,single,True
8391,34,IND,f,married,True
8392,44,USA,f,separated,False
8393,31,USA,f,single,False
8394,33.0,USA,f,married,True
8395,53.0,USA,f,married,True
8396,27,IND,f,single,False
8398,41,USA,m,married,False
8400,21.0,USA,m,single,False
8401,19,USA,m,single,False
8402,38.0,USA,f,married,True
8403,31.0,USA,m,divorced,False
8404,25,CAN,m,single,False
8407,54,USA,f,married,True
8409,26,USA,f,single,False
8410,22,USA,f,single,False
8411,25.0,USA,m,single,False
8412,25.0,USA,f,single,False
8413,35.0,USA,f,married,True
8414,27.0,USA,f,married,True
8415,25,CAN,f,single,False
8416,34,VEN,f,single,False
8417,19.0,IND,m,single,False
8418,29,IND,m,single,False
8419,34,USA,f,single,False
8420,42.0,USA,m,single,False
8421,32,USA,m,married,False
8422,40.0,USA,f,married,True
8424,21,BRA,m,single,False
